seqnames,start,end,width,strand,gene_id,baseMean,log2FoldChange,lfcSE,pvalue,padj,tx_ids
chrX,18425583,18653629,228047,+,ENSG00000008086.13,2194.2304554200105,0.29289579849302555,0.026076563366406715,3.4862490445432487e-29,1.089835658876677e-28,
chr1,209583714,209613939,30226,+,ENSG00000008118.10,26.782444746654086,4.6619384507729125,0.1819391425608895,9.556093351881698e-151,1.6028458247209838e-149,
chr1,1702379,1724357,21979,-,ENSG00000008128.23,608.0858110085063,0.2093922523737551,0.06531081966676489,0.0012962344370800185,0.0017562032878198704,
chr1,1751232,1780457,29226,-,ENSG00000008130.15,1678.5688949211642,0.05426126546520441,0.04244537229553499,0.1720875829864178,0.19572138439670766,
chr3,38039205,38124025,84821,+,ENSG00000008226.20,79.05488344934956,-0.8715578577043857,0.08833921854644416,2.0285752898865655e-23,5.547522635974966e-23,
chr7,6161779,6272644,110866,-,ENSG00000008256.17,1774.0912287635106,-0.6315766616353874,0.05597055800225564,1.7401259357169287e-29,5.476814926266507e-29,
chr7,87934143,88202889,268747,+,ENSG00000008277.15,357.1513289314176,-1.4876810738396813,0.09432198891754293,1.141510057568411e-56,5.981678212858484e-56,
chr7,106090505,106112589,22085,-,ENSG00000008282.10,9173.62716850394,0.09012546716033978,0.021584551878893854,2.2830210710938596e-5,3.4181032671629864e-5,
chr17,63432304,63446354,14051,-,ENSG00000008283.16,1111.572523606856,0.7450147490931784,0.045544328001231045,2.4689468964569505e-60,1.3694662281786395e-59,
chr17,50962174,51120868,158695,-,ENSG00000008294.22,29020.645101704726,1.0863739020844372,0.03713272517491577,1.7136858020741947e-188,4.0612246518418163e-187,
chr3,48636463,48662886,26424,-,ENSG00000008300.17,134.3480773682477,-0.3350677786618848,0.07663201540038718,1.0901187417145914e-5,1.6573186864636847e-5,
chr7,122064583,122144308,79726,-,ENSG00000008311.16,2969.1278523604824,-0.04512159249829028,0.038042121011842116,0.23401473154533758,0.2616882972656961,
chr12,6310436,6328506,18071,+,ENSG00000008323.16,6.717629469727639,3.3523560848120386,0.16739343978658325,2.5394712218935366e-90,2.1555218114641284e-89,
chr3,42581840,42596934,15095,+,ENSG00000008324.12,529.4311866255666,0.4322642646589166,0.026679989070413083,4.66192594937882e-59,2.543168566253116e-58,
chr19,4343527,4360086,16560,+,ENSG00000008382.16,145.06522109317976,-1.0197480263185652,0.05818712613586747,4.575271197429603e-69,2.8922116096350565e-68,
chr12,16347142,16609259,262118,+,ENSG00000008394.13,5140.898191333621,1.8604034740703455,0.08520426826950006,2.393725581328538e-106,2.503023177944353e-105,
chr12,106991364,107093549,102186,-,ENSG00000008405.12,1603.3175424033723,0.27142251333982803,0.053938269872604985,4.468238967309441e-7,7.266936247635169e-7,
chr19,12995475,13098796,103322,+,ENSG00000008441.19,11156.842263933962,0.06297674304244988,0.04429719048454377,0.16556057360668072,0.18873415808390956,
chr8,133454848,133571926,117079,-,ENSG00000008513.17,21348.11922492116,2.494426565026867,0.05808609540262146,0,0,
chr16,3046062,3060726,14665,+,ENSG00000008516.18,6.19054699698073,0.5326986605242081,0.14548299205964688,0.00018671246388290018,2.6592729615834243e-4,
chr16,3065297,3082192,16896,+,ENSG00000008517.19,395.0081292059225,5.3814179019566675,0.14032513713492714,0,0,
chr16,2088708,2135898,47191,-,ENSG00000008710.20,2433.015154362734,-0.07007634276282175,0.05540047792413433,0.22329472652570007,0.250414886038276,
chr22,50600793,50613981,13189,+,ENSG00000008735.14,69.11538009216021,-0.28839535383330644,0.08233088648604875,4.3101102184362784e-4,6.013925882393142e-4,
chr17,40019097,40061215,42119,-,ENSG00000008838.21,2074.9243058922434,-0.19755623841553538,0.02751774467894699,8.509628964088101e-13,1.7124388197264468e-12,
chr8,22987417,23020509,33093,+,ENSG00000008853.18,931.6856886939944,-1.0053315640378881,0.03845578195471427,9.415807712804585e-151,1.580461773564369e-149,
chr2,36968383,37084372,115990,-,ENSG00000008869.12,3054.0885095158537,-0.1433562201039664,0.021965376597663573,6.317453049366466e-11,1.1913794458364971e-10,
chr3,169966635,169998373,31739,+,ENSG00000008952.17,16233.254713480692,-0.03259052161241759,0.039948562922540044,0.42067634392895076,0.4536455701933251,
chr8,56067254,56074510,7257,-,ENSG00000008988.11,22256.344364998204,-0.20457241039014565,0.029228949580217288,1.151725720317194e-11,2.229053293526625e-11,
chr1,114716913,114758676,41764,-,ENSG00000009307.17,51328.63021291713,-0.056237869384281824,0.02933635311284452,0.05504506249832267,0.06607464298023785,
chr7,157138926,157269370,130445,+,ENSG00000009335.19,7190.726765639802,0.1407398016566462,0.02377295445491099,3.1204520970569594e-9,5.53454926807204e-9,
chr6,111299028,111483715,184688,-,ENSG00000009413.17,8596.693360038229,-0.6006519244845332,0.05683748010743722,1.0337219718484883e-25,2.983527478020406e-25,
chrX,124375903,125204312,828410,-,ENSG00000009694.14,662.4626798758899,1.0000889619903082,0.07242742332314214,1.1621130689272634e-43,4.854555767435001e-43,
chr6,150368892,150405969,37078,+,ENSG00000009765.15,55.33590084863354,1.4516157857525258,0.09115875826437218,9.386029666386535e-58,5.006892670284146e-57,
chr1,27725961,27763116,37156,+,ENSG00000009780.16,572.0757191173701,-0.8689903574591915,0.0319857342978072,8.993264642904224e-163,1.7022439540947192e-161,
chr1,209756032,209782320,26289,+,ENSG00000009790.15,120.89304357097713,4.463715620053522,0.11368250753817805,0,0,
chr14,77274956,77320883,45928,-,ENSG00000009830.13,1368.961131886305,0.7566109480790132,0.04408549336376932,3.2398247858054746e-66,1.9678872714201846e-65,
chr6,142147162,142224685,77524,+,ENSG00000009844.16,3772.994387940985,0.0351208184755851,0.0327959498400338,0.24681553539510256,0.27503219799049583,
chr7,73593194,73624543,31350,-,ENSG00000009950.16,40.67727757643171,-1.4236584090167193,0.13749135179598074,1.0029297892629007e-25,2.895739111927461e-25,
chr7,73440406,73522293,81888,-,ENSG00000009954.11,10931.717681357903,-0.018746469875244472,0.02090516646989895,0.6136142384926961,0.6425032746191064,
chr6,13621498,13711835,90338,-,ENSG00000010017.13,5957.314402101783,0.17496444540855535,0.028582994719042496,9.255424549096189e-10,1.6756259378568789e-9,
chr6,36354091,36387800,33710,-,ENSG00000010030.14,142.2287019493013,2.039994042406796,0.12469672453333977,6.0182379378350985e-61,3.368058153934813e-60,
chr1,231337104,231355023,17920,+,ENSG00000010072.16,582.557049595764,0.1885924889827019,0.045407006318994046,2.937825925537725e-5,4.374680593426098e-5,
chr1,171781660,171814023,32364,+,ENSG00000010165.20,1838.1506957431088,0.03325327066760484,0.028877621552986468,0.25296698500549253,0.28158844810515626,
chr12,4562208,4615302,53095,+,ENSG00000010219.14,1025.0632557116858,-0.07298906852265204,0.034390546271555945,0.03946260744534999,0.04800263529902421,
chr17,32350132,32381885,31754,+,ENSG00000010244.19,12241.7800389722,0.5787205327691122,0.02634349515844534,7.274443828528066e-107,7.658529164945569e-106,
chr3,48599002,48610976,11975,-,ENSG00000010256.11,4724.022725511827,0.24568746068637445,0.028011399017316696,1.6182033198020162e-18,3.8814728597968096e-18,
chr7,38178245,38230670,52426,+,ENSG00000010270.14,1773.3016872459318,0.47291205316717,0.03496454016914572,6.924790845999312e-42,2.803613027620586e-41,
chr12,6199715,6238271,38557,+,ENSG00000010278.15,10514.83818355018,-0.2968800999413687,0.04170050892906307,9.881521293268323e-13,1.9840241971640305e-12,
chr12,6493356,6531955,38600,+,ENSG00000010292.13,4513.360935271813,0.4369294589782916,0.0367090829717103,5.925506208064163e-33,2.0105172156744035e-32,
chr12,6538961,6556073,17113,-,ENSG00000010295.20,469.37512325955953,-0.9810339539411155,0.03762677783762421,5.962050860435022e-150,9.949656306050654e-149,
chr19,45668221,45683722,15502,+,ENSG00000010310.9,249.04922666223396,-1.00766351465677,0.09125424834248368,1.1577355214221987e-28,3.577611571208478e-28,
chr3,52410660,52423641,12982,+,ENSG00000010318.22,264.0353903064906,-0.7150051822158633,0.05164672649732009,8.465237194891109e-44,3.5458336892037547e-43,
chr3,52433035,52445103,12069,-,ENSG00000010319.7,5.9504104233394335,-1.2771215730011936,0.1518186662638455,1.5473360711143436e-17,3.6063969493021734e-17,
chr3,52455118,52493068,37951,+,ENSG00000010322.16,3722.2401794953967,-0.37185547627867027,0.030844185364413003,1.55170160898831e-33,5.333758094204133e-33,
chr3,52495338,52524495,29158,+,ENSG00000010327.10,417.53666086008764,-1.372444138073643,0.0754109336753575,1.5914695980584743e-74,1.0839426325998973e-73,
chr19,49806866,49817376,10511,-,ENSG00000010361.14,242.18190489535527,-1.0654866907311678,0.043170444856316256,8.827612912689613e-135,1.2753447012524094e-133,
chrX,149476988,149521096,44109,-,ENSG00000010404.18,27963.193854008114,0.5312693032045009,0.032016317203489346,4.2542724363931525e-63,2.456961834051776e-62,
chr9,33750679,33799231,48553,+,ENSG00000010438.17,14.697503415663249,-1.51404536653264,0.23843608077396752,5.833634132859882e-11,1.1014853672901966e-10,
chr16,3222325,3236221,13897,-,ENSG00000010539.12,469.73833403191895,0.5512580443783676,0.029087450163701054,3.125514267073125e-80,2.3067372366752196e-79,
chr12,6786858,6820799,33942,+,ENSG00000010610.10,394.7328381854999,-1.2421656228497389,0.11746089035063845,1.4735716797005705e-26,4.328640202117627e-26,
chr12,6873569,6914241,40673,+,ENSG00000010626.15,821.3619726582158,0.302522819070015,0.03948123645823355,1.2656925289630346e-14,2.70093811190285e-14,
chrX,101349338,101390796,41459,-,ENSG00000010671.18,27.787424471362804,-0.05914293182911514,0.09628441687630877,0.5374442207546444,0.5691888656618556,
chr6,26087281,26098343,11063,+,ENSG00000010704.19,1608.6214254842994,-1.005514563736176,0.05243144729107973,3.7015884691813444e-82,2.8007111969958946e-81,
chr1,41027202,41242306,215105,-,ENSG00000010803.17,3481.457213381521,-0.27025942821686066,0.025127738864716666,6.2099206136052656e-27,1.8450284366434143e-26,
chr6,111660332,111873452,213121,-,ENSG00000010810.18,3364.9460765641074,1.2384126057800755,0.06435215293971601,1.7393949685589754e-83,1.34107352075897e-82,
chr6,142751469,142956698,205230,-,ENSG00000010818.11,16986.666167210442,1.6412761973327623,0.04824714093566463,3.1219089340219682e-254,1.20550506918077e-252,
chr1,171248471,171285978,37508,+,ENSG00000010932.17,4.389149635464328,-4.733178374179428,0.47198223894722824,4.9704966111768165e-30,1.582050180494286e-29,
chr1,23743448,23762059,18612,+,ENSG00000011007.13,5351.17863351536,0.5045679711949063,0.022498905688727516,1.7481051276831396e-111,1.9401953744391084e-110,
chr1,23791145,23795539,4395,+,ENSG00000011009.11,823.926515000346,0.21622624115869502,0.03664294325425664,3.3662661425763086e-9,5.962304608146873e-9,
chr1,11806096,11848079,41984,+,ENSG00000011021.23,3335.027121819074,0.4910937897049513,0.03676937853799345,6.623549818135248e-41,2.6228849048701983e-40,
chr17,62627670,62693597,65928,+,ENSG00000011028.14,16156.780677777275,-0.272147875641702,0.05817157954476237,3.4320086846456937e-6,5.354266887620052e-6,
chr17,51153590,51171744,18155,+,ENSG00000011052.21,38.8717972300383,-0.055837814688915036,0.12594641571871587,0.6533276707777707,0.6802984299774832,
chr5,150190062,150222788,32727,+,ENSG00000011083.9,6.927848602296901,3.430321060319196,0.20075538661022133,6.12383295359759e-68,3.808665130860776e-67,
chr12,3077355,3286564,209210,+,ENSG00000011105.14,1778.5469683716824,0.4252805008393456,0.056924108241074974,7.041137876919553e-14,1.46827911191083e-13,
chr14,93237550,93333092,95543,-,ENSG00000011114.15,3579.341741796124,0.043684354563463236,0.0270103878348742,0.10587803673267648,0.12325527150972909,
chr19,3750772,3761692,10921,-,ENSG00000011132.12,476.31634813867026,0.9320087591683497,0.04900591694353685,6.502467597457683e-81,4.842307647430657e-80,
chr17,58205441,58219605,14165,-,ENSG00000011143.19,605.2083632494417,-1.0769930092212336,0.03461305826638038,6.802368842483201e-213,1.9741379087407333e-211,
chr3,43690108,43734371,44264,+,ENSG00000011198.10,667.7861141259424,0.19865247402087424,0.04968428371976377,5.962297242293091e-5,8.73332500881763e-5,
chrX,8528874,8732137,203264,-,ENSG00000011201.12,4583.3780418813185,-1.4522053381858715,0.08573854905562875,1.1001467216773989e-64,6.533092085339726e-64,
chr19,15380050,15419141,39092,-,ENSG00000011243.19,2167.3244368531323,0.2966919088255403,0.03568096750528417,1.0534753792843422e-16,2.4003491380779277e-16,
chr17,51177425,51260163,82739,-,ENSG00000011258.16,1619.6043535320823,-0.004295111289961304,0.025780946584947582,0.8656865534785394,0.8776388333096041,
chr17,51260546,51297936,37391,+,ENSG00000011260.14,1947.9399620063934,0.09254164439471788,0.03206208546551631,0.0039037486411326516,0.005118110535619444,
chr7,5620047,5781696,161650,-,ENSG00000011275.19,4004.2582590712595,0.4999857430193003,0.01911433512171569,7.358728581385377e-152,1.2469406013732146e-150,
chr17,15999784,16045015,45232,+,ENSG00000011295.16,2143.1551660220957,-0.3988577116563778,0.026901740959234848,9.68185508486711e-50,4.529557202932368e-49,
chr19,797075,812327,15253,+,ENSG00000011304.22,5519.53094205433,0.5104700772987615,0.04105838635620678,1.443542937919258e-35,5.171000178731986e-35,
chr11,61513714,61581148,67435,-,ENSG00000011347.10,21.243001329387916,1.9196699166453535,0.16810157756047397,3.7463492731725645e-31,1.2216700787886849e-30,
chr3,45388561,45554726,166166,+,ENSG00000011376.12,778.2584931128204,-0.05924495144295338,0.0445400581777963,0.1878438376202339,0.21264819714937402,
chr11,17077730,17207986,130257,-,ENSG00000011405.14,8174.613842625409,0.1169945031069107,0.027060325428370783,1.4580436084388971e-5,2.2022037784505478e-5,
chr19,43646095,43670547,24453,-,ENSG00000011422.12,6341.963240457391,2.4655412685648392,0.07865490806203392,1.4486521615190096e-216,4.273893430603915e-215,
chr7,36389821,36453791,63971,+,ENSG00000011426.11,2174.76129902065,-0.5784896680748532,0.1581675575203803,1.9554006259825814e-4,2.781575429211384e-4,
chr19,15419978,15449956,29979,-,ENSG00000011451.21,672.8732811652905,-0.2912005591593488,0.042379441170384405,6.435845520912844e-12,1.2574852753734929e-11,
chr9,122940833,123104866,164034,+,ENSG00000011454.18,4461.810460017561,-0.18771691336870588,0.01776006331747714,5.525154106362854e-26,1.6022669819480043e-25,
chr12,91140484,91183217,42734,-,ENSG00000011465.18,1734903.7903237506,-0.3276745834047445,0.047146549067736375,3.3688441740517517e-12,6.6449508575048295e-12,
chr19,45692403,45703989,11587,+,ENSG00000011478.13,719.7722404741918,1.0011940403409187,0.04425018030985576,1.2932007033863746e-113,1.4778523848481643e-112,
chr19,46347087,46392981,45895,+,ENSG00000011485.15,1523.39984918729,-0.28516707227359556,0.03324858516816848,9.516736688366696e-18,2.231118179626208e-17,
chr2,65056354,65087004,30651,+,ENSG00000011523.15,1416.7698473838866,-0.4981375508660523,0.041314266375941926,1.1270383246742326e-33,3.8873242543565465e-33,
chr2,39249266,39437301,188036,-,ENSG00000011566.15,2348.6881887339405,-0.17086326895506931,0.021962985569145804,1.4602508205876088e-14,3.110665083826799e-14,
chr19,35904401,35908295,3895,-,ENSG00000011600.12,8.94141348319752,-1.4615066712232743,0.2063481573421438,4.206765244332092e-13,8.555568460511851e-13,
chr16,21158377,21180616,22240,+,ENSG00000011638.11,1448.7210742155264,0.3270593830251334,0.05899842148601465,2.749687876599989e-8,4.70659961413141e-8,
chr17,43044295,43170245,125951,-,ENSG00000012048.25,925.6899133991785,-0.34025244563078033,0.0597482993599723,1.1654168976459938e-8,2.0232750013174085e-8,
chr19,45407334,45478828,71495,-,ENSG00000012061.17,2684.5781390729876,0.13993028751414077,0.04004835185076842,5.16734924325384e-4,7.173255791409273e-4,
chr19,35319261,35347361,28101,+,ENSG00000012124.17,71.94626045410587,-1.3440995427233744,0.1848259342842562,1.3821370562807326e-13,2.8579322467167304e-13,
chr3,50267558,50277546,9989,+,ENSG00000012171.20,1378.5565003738134,-0.6308870009573034,0.0823698249558877,1.3982139916036471e-14,2.980159383136045e-14,
chrX,21839617,21885423,45807,+,ENSG00000012174.12,5569.024094506544,0.41725088650446474,0.025796162457132697,6.487636262126088e-59,3.529139857548834e-58,
chrX,49174802,49186528,11727,-,ENSG00000012211.13,367.86747570033157,0.529846402221516,0.037126270800521506,1.4126999426402888e-46,6.2441715408503494e-46,
chr3,46435645,46485234,49590,-,ENSG00000012223.13,152.5558773087716,-0.47405112899682705,0.1875599041205622,0.009596981280371846,0.012268054438764277,
chr8,28600469,28756561,156093,+,ENSG00000012232.10,3546.665245780313,0.5418148666408549,0.03366807317547265,2.422626644331296e-58,1.3055767540396756e-57,
chr6,53267398,53349179,81782,-,ENSG00000012660.14,7492.956870675566,0.28440863200213723,0.031673996269777904,1.7575439571046138e-19,4.3251400923321333e-19,
chr10,45374176,45446119,71944,+,ENSG00000012779.12,5.730883975698897,-0.5731648140697195,0.2508366973247961,0.009228365282505337,0.011816435395502018,
chrY,19703865,19744939,41075,-,ENSG00000012817.16,3754.460212375745,-0.2142805846551263,0.3239273486797738,0.4744059406723716,0.5073051043805804,
chr12,53708517,53727745,19229,-,ENSG00000012822.16,12868.863278336958,-0.0234097421755438,0.044196770083450035,0.6214834794874825,0.6501837659118672,
chr14,93207241,93229215,21975,+,ENSG00000012963.15,1954.283625636344,-0.03547052320434162,0.03949681234329954,0.3626736584979796,0.39503846108115226,
chr14,50418501,50561126,142626,-,ENSG00000012983.12,5868.918305469829,-0.1261918859511688,0.031050654238846457,5.210138597928222e-5,7.657294813196072e-5,
chr2,31234152,31269451,35300,+,ENSG00000013016.16,1171.2027303431637,0.16441744862161325,0.055186668498843024,0.0026992073117106793,0.0035843762268841436,
chr19,39971165,39981764,10600,+,ENSG00000013275.8,2325.934637434578,0.7187437233661778,0.04875171853448703,1.2734845748179589e-49,5.945841383839198e-49,
